id,user_id,restaurant_id,menu_item_id,reviews,date,sentiment
1852,DEFAULT,R00002,M00002,"I had a terrible experience at this sushi place. The fish tasted fishy, and the rice was too mushy.",11-Nov-23,0
1853,DEFAULT,R00002,M00002,The sushi here was overpriced for the quality. I've had better sushi at half the price.,11-Nov-23,0
1854,DEFAULT,R00002,M00002,I got sick after eating the sushi at this restaurant. I won't be coming back.,11-Nov-23,0
1855,DEFAULT,R00002,M00002,"The service was slow, and the sushi was mediocre at best. I expected better.",11-Nov-23,0
1856,DEFAULT,R00002,M00002,The sushi rolls fell apart as soon as I tried to pick them up. It was a messy disaster.,11-Nov-23,0
1857,DEFAULT,R00002,M00002,The sushi chef seemed uninterested and the cuts of fish were uneven and unappetizing.,11-Nov-23,0
1858,DEFAULT,R00002,M00002,I found a hair in my sushi. That ruined the whole meal for me.,11-Nov-23,0
1859,DEFAULT,R00002,M00002,The soy sauce they provided was so salty it overpowered the taste of the sushi.,11-Nov-23,0
1860,DEFAULT,R00002,M00002,"The sushi rice was too dry and hard, and the fish was not fresh. I was disappointed.",11-Nov-23,0
1861,DEFAULT,R00002,M00002,"This place was dirty, and the sushi didn't taste any better. I regret going there.",11-Nov-23,0
1862,DEFAULT,R00002,M00002,"I asked for no wasabi, and my sushi was loaded with it. I couldn't eat a single piece.",11-Nov-23,0
1863,DEFAULT,R00002,M00002,"The sushi rolls were tiny, and I left the restaurant still hungry and unsatisfied.",11-Nov-23,0
1864,DEFAULT,R00002,M00002,"The sushi was served at room temperature, which is not how it's supposed to be.",11-Nov-23,0
1865,DEFAULT,R00002,M00002,I had better sushi from a supermarket. This place is a letdown.,11-Nov-23,0
1866,DEFAULT,R00002,M00002,"The presentation of the sushi was sloppy, and it didn't look appetizing at all.",11-Nov-23,0
1867,DEFAULT,R00002,M00002,"The staff was unfriendly, and the sushi chef had a bad attitude. It's not worth it.",11-Nov-23,0
1868,DEFAULT,R00002,M00002,"I'm not sure what the hype is about this place. The sushi was just average, and I won't be back.",11-Nov-23,0
1869,DEFAULT,R00002,M00002,I found a piece of plastic in one of my sushi rolls. That's a safety concern.,11-Nov-23,0
1870,DEFAULT,R00002,M00002,The sushi tasted like it had been sitting out for hours. It was far from fresh.,11-Nov-23,0
1871,DEFAULT,R00002,M00002,"The sushi had a weird aftertaste, and I couldn't even finish my meal.",11-Nov-23,0
1872,DEFAULT,R00002,M00002,"The sushi restaurant had a weird odor, and it made my dining experience uncomfortable.",11-Nov-23,0
1873,DEFAULT,R00002,M00002,"The sushi was way too greasy, and the texture was all wrong. I won't recommend this place.",11-Nov-23,0
1874,DEFAULT,R00002,M00002,"I ordered a variety of sushi, and they all had a similar, bland taste. Not impressed.",11-Nov-23,0
1875,DEFAULT,R00002,M00002,The rolls were so overstuffed with rice that I could hardly taste the fish.,11-Nov-23,0
1876,DEFAULT,R00002,M00002,The sushi was so heavily drenched in sauce that I couldn't even taste the fish.,11-Nov-23,0
1877,DEFAULT,R00002,M00002,"The waitstaff was inattentive, and they messed up my order. It was a frustrating experience.",11-Nov-23,0
1878,DEFAULT,R00002,M00002,The sushi was served on chipped and mismatched plates. It made the whole meal unappetizing.,11-Nov-23,0
1879,DEFAULT,R00002,M00002,The sushi tasted like it had been sitting in a refrigerator for too long. It was cold and flavorless.,11-Nov-23,0
1880,DEFAULT,R00002,M00002,I've had better sushi at a fast-food sushi chain. This place is not worth the visit.,11-Nov-23,0
1881,DEFAULT,R00002,M00002,The sushi tasted so mushy and undercooked that I couldn't even swallow it.,11-Nov-23,0
1882,DEFAULT,R00002,M00002,I was disappointed by the lack of variety in their sushi menu. It felt very limited.,11-Nov-23,0
1883,DEFAULT,R00002,M00002,The restaurant had a strange odor that made my appetite disappear.,11-Nov-23,0
1884,DEFAULT,R00002,M00002,"The sushi pieces were tiny, and I felt like I was being ripped off.",11-Nov-23,0
1885,DEFAULT,R00002,M00002,"The sushi rice was way too sweet, and it ruined the whole flavor profile.",11-Nov-23,0
1886,DEFAULT,R00002,M00002,"I found a small bone in one of the sushi pieces, which was a terrible surprise.",11-Nov-23,0
1887,DEFAULT,R00002,M00002,"The soy sauce they served was stale, and it ruined the sushi's taste.",11-Nov-23,0
1888,DEFAULT,R00002,M00002,"The waitstaff was rude and inattentive, making the dining experience unpleasant.",11-Nov-23,0
1889,DEFAULT,R00002,M00002,The sushi looked nothing like the pictures on their menu. It was a letdown.,11-Nov-23,0
1890,DEFAULT,R00002,M00002,"The restaurant was too crowded, and it took ages to get our sushi orders.",11-Nov-23,0
1891,DEFAULT,R00002,M00002,"The sushi rolls were sloppily made, and they kept falling apart.",11-Nov-23,0
1892,DEFAULT,R00002,M00002,"The sushi chef seemed inexperienced, and it showed in the poor quality of the food.",11-Nov-23,0
1893,DEFAULT,R00002,M00002,"I asked for no wasabi, but they drowned my sushi in it. I couldn't eat it.",11-Nov-23,0
1894,DEFAULT,R00002,M00002,The sushi was overpriced for the quality. I expected much better at that cost.,11-Nov-23,0
1895,DEFAULT,R00002,M00002,"The fish in the sushi tasted rubbery, as if it had been reheated multiple times.",11-Nov-23,0
1896,DEFAULT,R00002,M00002,I couldn't taste any freshness in the sushi. It was a huge disappointment.,11-Nov-23,0
1897,DEFAULT,R00002,M00002,The sushi place had a terrible ambiance; it was loud and chaotic.,11-Nov-23,0
1898,DEFAULT,R00002,M00002,"The sushi rice was cold, hard, and unpleasant to eat. I won't be returning.",11-Nov-23,0
1899,DEFAULT,R00002,M00002,"I ordered a sushi platter, and it arrived with only a few pieces. It was not worth it.",11-Nov-23,0
1900,DEFAULT,R00002,M00002,"The presentation was messy, and it looked like they didn't care about how it appeared.",11-Nov-23,0
1901,DEFAULT,R00002,M00002,"The sushi pieces had an odd, chemical taste. I was worried about the quality.",11-Nov-23,0
1902,DEFAULT,R00002,M00002,"I got a stomachache after eating the sushi, which ruined my night.",11-Nov-23,0
1903,DEFAULT,R00002,M00002,"The seaweed in the rolls was chewy and tough, making it hard to enjoy the sushi.",11-Nov-23,0
1904,DEFAULT,R00002,M00002,The restaurant was so dark that I couldn't even see what I was eating.,11-Nov-23,0
1905,DEFAULT,R00002,M00002,"The sushi was bland, and even the wasabi and soy sauce couldn't save it.",11-Nov-23,0
1906,DEFAULT,R00002,M00002,"The sushi pieces were inconsistent in size and quality, which was disappointing.",11-Nov-23,0
1907,DEFAULT,R00002,M00002,"The sushi rolls were too greasy, and it felt like they were soaked in oil.",11-Nov-23,0
1908,DEFAULT,R00002,M00002,"I ordered takeout, and when I got home, the sushi was all squished and unappetizing.",11-Nov-23,0
1909,DEFAULT,R00002,M00002,The sushi felt like it had been pre-made and left out for hours. It was a mistake to eat here.,11-Nov-23,0
1910,DEFAULT,R00002,M00002,The sushi tasted so fishy that I couldn't even finish it. It was unbearable.,11-Nov-23,0
1911,DEFAULT,R00002,M00002,"The sushi rice was hard as a rock, and the fish was dry and tasteless.",11-Nov-23,0
1912,DEFAULT,R00002,M00002,"I found a tiny bug crawling on one of my sushi pieces, which was absolutely revolting.",11-Nov-23,0
1913,DEFAULT,R00002,M00002,"The sushi place was incredibly noisy, and I couldn't enjoy my meal in peace.",11-Nov-23,0
1914,DEFAULT,R00002,M00002,The sushi had an overpowering fishy smell that made me lose my appetite.,11-Nov-23,0
1915,DEFAULT,R00002,M00002,The sushi was so bland that I couldn't distinguish one roll from another.,11-Nov-23,0
1916,DEFAULT,R00002,M00002,The restaurant had a weird policy of not allowing any customizations to the sushi orders.,11-Nov-23,0
1917,DEFAULT,R00002,M00002,"The sushi was served on paper plates, which made it feel like a cheap, low-quality meal.",11-Nov-23,0
1918,DEFAULT,R00002,M00002,"I ordered a vegetarian sushi roll, but it had bits of fish in it. They messed up my order.",11-Nov-23,0
1919,DEFAULT,R00002,M00002,The sushi portions were so small that I left the restaurant still hungry.,11-Nov-23,0
1920,DEFAULT,R00002,M00002,"The restaurant was dirty, and the tables were sticky. I couldn't wait to leave.",11-Nov-23,0
1921,DEFAULT,R00002,M00002,"The sushi chef looked disinterested and unskilled, which reflected in the quality of the food.",11-Nov-23,0
1922,DEFAULT,R00002,M00002,"The wasabi was so watery that it ruined the sushi, and I had to scrape it off.",11-Nov-23,0
1923,DEFAULT,R00002,M00002,"I had to wait for over an hour to get my sushi, and when it arrived, it was a letdown.",11-Nov-23,0
1924,DEFAULT,R00002,M00002,"The sushi rolls were poorly rolled, and the fillings kept falling out.",11-Nov-23,0
1925,DEFAULT,R00002,M00002,The sushi tasted like it had been sitting under a heat lamp for way too long.,11-Nov-23,0
1926,DEFAULT,R00002,M00002,"The restaurant was freezing cold, which made the sushi even less enjoyable.",11-Nov-23,0
1927,DEFAULT,R00002,M00002,"The sushi had a strange texture, as if it had been frozen and thawed repeatedly.",11-Nov-23,0
1928,DEFAULT,R00002,M00002,"The staff was disorganized, and they brought the wrong sushi order to my table.",11-Nov-23,0
1929,DEFAULT,R00002,M00002,"The sushi had a strange, chemical aftertaste that lingered in my mouth.",11-Nov-23,0
1930,DEFAULT,R00002,M00002,"The restaurant had an unsanitary bathroom, which made me question their overall cleanliness.",11-Nov-23,0
1931,DEFAULT,R00002,M00002,The sushi rolls were so spicy that it completely overpowered the taste of the fish.,11-Nov-23,0
1932,DEFAULT,R00002,M00002,The sushi lacked any creative flavors; it was all very basic and uninspiring.,11-Nov-23,0
1933,DEFAULT,R00002,M00002,"I ordered a sushi combo, but they ran out of some items, so I got an incomplete meal.",11-Nov-23,0
1934,DEFAULT,R00002,M00002,"The sushi was overly salted, and it was impossible to enjoy the natural flavors.",11-Nov-23,0
1935,DEFAULT,R00002,M00002,"The sushi rolls were way too large, making them difficult to eat in one bite.",11-Nov-23,0
1936,DEFAULT,R00002,M00002,"The restaurant had a strong smell of cleaning chemicals, which was off-putting.",11-Nov-23,0
1937,DEFAULT,R00002,M00002,"The sushi was served on wilted, brown lettuce, which was inexcusable.",11-Nov-23,0
1938,DEFAULT,R00002,M00002,"The menu had a lot of spelling mistakes, which made me question their attention to detail.",11-Nov-23,0
1939,DEFAULT,R00002,M00002,"The sushi had an odd, metallic taste, and I couldn't finish it.",11-Nov-23,0
1940,DEFAULT,R00002,M00002,"The sushi pieces were falling apart, and the presentation was a disaster. It was a waste of money.",11-Nov-23,0
1941,DEFAULT,R00003,M00002,I'm hooked on their 'Volcano Eruption' roll. It's a flavor explosion with a perfect blend of heat and taste.,11-Nov-23,1
1942,DEFAULT,R00003,M00002,The sushi here is a beautiful harmony of ancient techniques and modern creativity. It's a true culinary art form.,11-Nov-23,1
1943,DEFAULT,R00003,M00002,The staff's expertise and warmth enhance the overall experience. They make you feel like an honored guest.,11-Nov-23,1
1944,DEFAULT,R00003,M00002,Their menu boasts an array of rolls that range from classics to daring creations. It's a playground for your taste buds.,11-Nov-23,1
1945,DEFAULT,R00003,M00002,The sushi here is like a warm embrace from the sea. It wraps you in its flavors and leaves you feeling content.,11-Nov-23,1
1946,DEFAULT,R00003,M00002,The sushi chef's meticulousness is a reflection of their dedication. It's like watching a skilled craftsman at work.,11-Nov-23,1
1947,DEFAULT,R00003,M00002,This restaurant is a jewel among sushi spots. It consistently stands out as a beacon of excellence.,11-Nov-23,1
1948,DEFAULT,R00003,M00002,The sushi is so fresh that it's as if the fish swam straight onto your plate. It's a maritime delight.,11-Nov-23,1
1949,DEFAULT,R00003,M00002,I deeply appreciate their commitment to eco-friendly sourcing. It's sushi with a purpose.,11-Nov-23,1
1950,DEFAULT,R00003,M00002,The sushi chef's artistic flair is evident in the exquisite presentation. It's a visual treat before it even touches your taste buds.,11-Nov-23,1
1951,DEFAULT,R00003,M00002,"I've traversed the culinary world, but this place is a treasure that's always a pleasure to revisit.",11-Nov-23,1
1952,DEFAULT,R00003,M00002,The sushi is so divine that it's almost a spiritual experience. Each piece feels like a revelation.,11-Nov-23,1
1953,DEFAULT,R00003,M00002,The sushi at this restaurant is a true embodiment of culinary artistry. It's an indulgence for the discerning palate.,11-Nov-23,1
1954,DEFAULT,R00003,M00002,The sushi rolls are an orchestra of flavors and textures. It's like a gourmet concert in your mouth.,11-Nov-23,1
1955,DEFAULT,R00003,M00002,This establishment is more than just a restaurant; it's a haven for those who appreciate the finer nuances of sushi.,11-Nov-23,1
1956,DEFAULT,R00003,M00002,The sushi here is more than food; it's a narrative of culture and craftsmanship. It's a culinary masterpiece.,11-Nov-23,1
1957,DEFAULT,R00003,M00002,The sushi rolls are a kaleidoscope of sensations. It's like a flavor adventure with every bite.,11-Nov-23,1
1958,DEFAULT,R00003,M00002,The sushi at this restaurant is a harmonious marriage of dedication and expertise. It's a gastronomic wonder.,11-Nov-23,1
1959,DEFAULT,R00003,M00002,The sushi here is a mesmerizing blend of tradition and innovation. It's a journey through time and taste.,11-Nov-23,1
1960,DEFAULT,R00003,M00002,This place offers sushi that's so outstanding that it's like an enchanted spell cast on your senses. Each bite is pure magic.,11-Nov-23,1
1961,DEFAULT,R00003,M00002,"The sushi at this place is an absolute masterpiece. Each piece is a work of art, and the flavors are out of this world!",11-Nov-23,1
1962,DEFAULT,R00003,M00002,"I've been all over, and this sushi joint is hands down the best. Freshness, quality, and taste – they nail it all!",11-Nov-23,1
1963,DEFAULT,R00003,M00002,The sushi chef's skill and precision are unmatched. Every bite feels like a symphony of flavors in my mouth.,11-Nov-23,1
1964,DEFAULT,R00003,M00002,"Sushi here is like a taste of Japan in every bite. It's so authentic, and I can't get enough of it.",11-Nov-23,1
1965,DEFAULT,R00003,M00002,I never thought I'd enjoy sushi this much until I tried it here. It's a culinary adventure that I keep coming back to.,11-Nov-23,1
1966,DEFAULT,R00003,M00002,The fusion rolls at this sushi restaurant are next level. Unique combinations that explode with flavor – a must-try!,11-Nov-23,1
1967,DEFAULT,R00003,M00002,"The presentation of the sushi is exceptional. They pay attention to every detail, and it's almost too beautiful to eat...almost.",11-Nov-23,1
1968,DEFAULT,R00003,M00002,"If you're a sushi lover, this place is heaven. The variety of fish and the quality are simply unmatched.",11-Nov-23,1
1969,DEFAULT,R00003,M00002,"I've had sushi all over the world, and this place is right up there with the best. It's a hidden gem!",11-Nov-23,1
1970,DEFAULT,R00003,M00002,This sushi is like a taste explosion in my mouth. The textures and flavors are perfectly balanced.,11-Nov-23,1
1971,DEFAULT,R00003,M00002,"I've been a regular here for years, and the sushi quality has never wavered. Consistency is their middle name.",11-Nov-23,1
1972,DEFAULT,R00003,M00002,The service here is top-notch. The staff is knowledgeable and always ready to recommend the freshest catches of the day.,11-Nov-23,1
1973,DEFAULT,R00003,M00002,Sushi perfection! I can't resist the melt-in-your-mouth goodness of their sashimi.,11-Nov-23,1
1974,DEFAULT,R00003,M00002,"The sushi rolls are so creative, and they use the freshest ingredients. I'm always surprised by their innovative combinations.",11-Nov-23,1
1975,DEFAULT,R00003,M00002,"From the first bite to the last, I savor every piece of sushi at this place. It's a culinary journey every time I visit.",11-Nov-23,1
1976,DEFAULT,R00003,M00002,"I'm no sushi expert, but this place has converted me into a sushi aficionado. The flavors are unforgettable.",11-Nov-23,1
1977,DEFAULT,R00003,M00002,"The ambiance is cozy and inviting, making it a perfect spot for a sushi date night. I'm a big fan of this place!",11-Nov-23,1
1978,DEFAULT,R00003,M00002,The prices are reasonable for the quality you get. I can indulge in fantastic sushi without breaking the bank.,11-Nov-23,1
1979,DEFAULT,R00003,M00002,"Their sushi platter is a visual masterpiece, and it tastes even better. A feast for both the eyes and the palate.",11-Nov-23,1
1980,DEFAULT,R00003,M00002,The freshness of the fish is unparalleled. It's like they caught it right before serving it to me!,11-Nov-23,1
1981,DEFAULT,R00003,M00002,"Every visit here is a delightful experience. The sushi is consistently amazing, and the staff is always friendly and welcoming.",11-Nov-23,1
1982,DEFAULT,R00003,M00002,The sushi chefs are true artists. Watching them work their magic is a treat in itself.,11-Nov-23,1
1983,DEFAULT,R00003,M00002,I can't get enough of their spicy tuna rolls. The heat and flavor are perfectly balanced. So addictive!,11-Nov-23,1
1984,DEFAULT,R00003,M00002,"This place is a haven for sushi lovers. The choices are endless, and the quality is always top-notch.",11-Nov-23,1
1985,DEFAULT,R00003,M00002,"The sushi here is the gold standard. I've tried many places, but nothing comes close to this.",11-Nov-23,1
1986,DEFAULT,R00003,M00002,"Their vegetarian sushi is a pleasant surprise. Even as a meat-eater, I find it just as satisfying as the fish options.",11-Nov-23,1
1987,DEFAULT,R00003,M00002,"I've celebrated many special occasions here, and their sushi never disappoints. It's the perfect place for a memorable meal.",11-Nov-23,1
1988,DEFAULT,R00003,M00002,The sushi here is like a burst of flavor in your mouth. It's not just food; it's an experience.,11-Nov-23,1
1989,DEFAULT,R00003,M00002,"The freshness and quality of the ingredients are consistent, and the attention to detail is what sets this sushi joint apart.",11-Nov-23,1
1990,DEFAULT,R00003,M00002,I never knew sushi could be this good until I tried it here. It's an unforgettable culinary journey that keeps me coming back for more.,11-Nov-23,1
1991,DEFAULT,R00003,M00002,The sushi at this place is like a little piece of heaven on a plate. I can't get enough of it!,11-Nov-23,1
1992,DEFAULT,R00003,M00002,"Sushi perfection! The texture, flavor, and presentation are all top-notch.",11-Nov-23,1
1993,DEFAULT,R00003,M00002,"I've traveled far and wide for sushi, but this hidden gem is my new favorite. The quality is unparalleled.",11-Nov-23,1
1994,DEFAULT,R00003,M00002,"This sushi restaurant has truly mastered the art of creating exquisite, mouthwatering rolls.",11-Nov-23,1
1995,DEFAULT,R00003,M00002,"From the first bite, I was hooked. The sushi here is a delightful explosion of flavors in every roll.",11-Nov-23,1
1996,DEFAULT,R00003,M00002,The combinations they come up with are incredible. It's like they're redefining sushi with every new creation.,11-Nov-23,1
1997,DEFAULT,R00003,M00002,The ambiance is so cozy and inviting. It's the perfect setting for a sushi feast.,11-Nov-23,1
1998,DEFAULT,R00003,M00002,I'm constantly impressed by the innovative rolls they offer. It's a culinary adventure every time I visit.,11-Nov-23,1
1999,DEFAULT,R00003,M00002,"If you're a sushi lover, this place is a must-visit. The variety and freshness are unbeatable.",11-Nov-23,1
2000,DEFAULT,R00003,M00002,The service is exceptional. The staff's knowledge and enthusiasm make each visit a memorable experience.,11-Nov-23,1
2001,DEFAULT,R00003,M00002,I can't get over the melt-in-your-mouth goodness of their sashimi. It's a pure delight.,11-Nov-23,1
2002,DEFAULT,R00003,M00002,The consistency here is what keeps me coming back. The sushi quality is always outstanding.,11-Nov-23,1
2003,DEFAULT,R00003,M00002,"I'm not a sushi connoisseur, but this place has made me one. The flavors are simply unforgettable.",11-Nov-23,1
2004,DEFAULT,R00003,M00002,The prices are surprisingly reasonable for the quality you get. I can enjoy top-tier sushi without emptying my wallet.,11-Nov-23,1
2005,DEFAULT,R00003,M00002,"Their sushi platter is a true masterpiece. It's almost too beautiful to eat, but the taste is even better.",11-Nov-23,1
2006,DEFAULT,R00003,M00002,The freshness of the ingredients is unmatched. You can taste the ocean in every bite.,11-Nov-23,1
2007,DEFAULT,R00003,M00002,"The sushi chefs are like wizards in the kitchen, and watching them at work is pure entertainment.",11-Nov-23,1
2008,DEFAULT,R00003,M00002,Their spicy tuna rolls have just the right kick. It's the perfect blend of heat and flavor.,11-Nov-23,1
2009,DEFAULT,R00003,M00002,"This place is a sushi lover's paradise. The choices are endless, and the quality is always superb.",11-Nov-23,1
2010,DEFAULT,R00003,M00002,"This sushi joint sets the bar high. I've tried many, but this place is the gold standard.",11-Nov-23,1
2011,DEFAULT,R00003,M00002,"I never thought vegetarian sushi could be this delicious. Even as a meat lover, I'm a fan of their veggie options.",11-Nov-23,1
2012,DEFAULT,R00003,M00002,"I've celebrated countless special moments here, and each time, the sushi is a highlight that makes the evening unforgettable.",11-Nov-23,1
2013,DEFAULT,R00003,M00002,"Every visit here is a fantastic experience. The sushi is consistently amazing, and the staff is always warm and welcoming.",11-Nov-23,1
2014,DEFAULT,R00003,M00002,The sushi here is more than food; it's a journey for the senses. Each bite is an adventure.,11-Nov-23,1
2015,DEFAULT,R00003,M00002,The fish here is so fresh it's like they plucked it from the ocean just for my plate. Outstanding!,11-Nov-23,1
2016,DEFAULT,R00003,M00002,The presentation of their sushi is always stunning. It's a work of art on a plate.,11-Nov-23,1
2017,DEFAULT,R00003,M00002,"If you're looking for a sushi place that's worth every penny, this is it. The quality and taste are unbeatable.",11-Nov-23,1
2018,DEFAULT,R00003,M00002,This place has redefined my sushi expectations. I can't imagine going anywhere else now.,11-Nov-23,1
2019,DEFAULT,R00003,M00002,The balance of flavors in their sushi is exquisite. It's a true testament to their skill and dedication.,11-Nov-23,1
2020,DEFAULT,R00003,M00002,The sushi here is a true delicacy. It's a taste experience I keep coming back to enjoy.,11-Nov-23,1
2021,DEFAULT,R00003,M00002,The sushi at this place is like a flavor explosion in my mouth. It's a taste sensation that lingers long after the last bite.,11-Nov-23,1
2022,DEFAULT,R00003,M00002,I can't get enough of the sushi here. It's a true culinary journey that satisfies my sushi cravings every time.,11-Nov-23,1
2023,DEFAULT,R00003,M00002,The quality of the sushi is consistently top-notch. Every visit is a delightful experience for my taste buds.,11-Nov-23,1
2024,DEFAULT,R00003,M00002,This sushi spot is a hidden gem. The freshness of the fish and the creativity in their rolls are unbeatable.,11-Nov-23,1
2025,DEFAULT,R00003,M00002,The texture and taste of their sushi are simply divine. It's a symphony of flavors that leaves me wanting more.,11-Nov-23,1
2026,DEFAULT,R00003,M00002,I'm always amazed by their unique combinations. It's like they have a magic touch when it comes to sushi.,11-Nov-23,1
2027,DEFAULT,R00003,M00002,"The ambiance is so charming and cozy, making it the perfect place to enjoy a sushi dinner with friends or a special someone.",11-Nov-23,1
2028,DEFAULT,R00003,M00002,The creativity in their rolls is mind-blowing. Each visit is a delightful surprise for my taste buds.,11-Nov-23,1
2029,DEFAULT,R00003,M00002,"If you're a sushi enthusiast, this place is a paradise. The variety and freshness of their offerings are out of this world.",11-Nov-23,1
2030,DEFAULT,R00003,M00002,The staff's knowledge and passion for sushi shine through in their exceptional service. They make every visit a memorable one.,11-Nov-23,1
2031,DEFAULT,R00003,M00002,The sashimi here is a pure delight. The freshness and delicate flavors are hard to beat.,11-Nov-23,1
2032,DEFAULT,R00003,M00002,"Consistency is their strong suit. The sushi quality never wavers, and that's why I keep coming back.",11-Nov-23,1
2033,DEFAULT,R00003,M00002,"I'm not a sushi expert, but this place has turned me into one. The flavors are out of this world.",11-Nov-23,1
2034,DEFAULT,R00003,M00002,The affordability here is a pleasant surprise. I can savor premium sushi without breaking the bank.,11-Nov-23,1
2035,DEFAULT,R00003,M00002,Their sushi platter is not just a meal; it's a work of art. The visual appeal matches the exceptional taste.,11-Nov-23,1
2036,DEFAULT,R00003,M00002,The freshness of the ingredients is unparalleled. Each piece is a testament to their commitment to quality.,11-Nov-23,1
2037,DEFAULT,R00003,M00002,The sushi chefs are true culinary artists. Watching them at work is like witnessing a masterpiece in the making.,11-Nov-23,1
2038,DEFAULT,R00003,M00002,Their spicy tuna rolls have the perfect kick. It's a burst of flavor that keeps me coming back for more.,11-Nov-23,1
2039,DEFAULT,R00003,M00002,This place is a sushi lover's dream. The extensive menu and superb quality make it a must-visit.,11-Nov-23,1
2040,DEFAULT,R00003,M00002,The sushi here sets the bar high. It's my go-to spot for an unforgettable sushi experience.,11-Nov-23,1
2041,DEFAULT,R00003,M00002,Their vegetarian sushi is surprisingly delicious. It's proof that you don't need fish for fantastic sushi.,11-Nov-23,1
2042,DEFAULT,R00003,M00002,"I've celebrated numerous special occasions here, and the sushi always steals the show. It's the perfect place for memorable meals.",11-Nov-23,1
2043,DEFAULT,R00003,M00002,"Every visit is a fantastic journey. The sushi is consistently mind-blowing, and the staff is incredibly welcoming.",11-Nov-23,1
2044,DEFAULT,R00003,M00002,The sushi here isn't just a meal; it's an adventure for the senses. Each bite is a flavor revelation.,11-Nov-23,1
2045,DEFAULT,R00003,M00002,The fish tastes as if it was caught just moments before serving. It's as fresh as it gets.,11-Nov-23,1
2046,DEFAULT,R00003,M00002,"The presentation is always a work of art. It's almost a shame to eat such beautiful sushi, but the taste is worth it.",11-Nov-23,1
2047,DEFAULT,R00003,M00002,"For sushi of this quality, the prices are more than reasonable. I can indulge without guilt.",11-Nov-23,1
2048,DEFAULT,R00003,M00002,This place has redefined my sushi standards. I can't imagine going anywhere else now.,11-Nov-23,1
2049,DEFAULT,R00003,M00002,The balance of flavors in their sushi is perfection. It's a testament to their dedication and expertise.,11-Nov-23,1
2050,DEFAULT,R00003,M00002,The sushi here is not just food; it's a love affair with flavors. I keep coming back to rekindle that romance.,11-Nov-23,1
2051,DEFAULT,R00003,M00002,"Sushi aficionados, look no further! This place is a true haven for those who appreciate the art of sushi.",11-Nov-23,1
2052,DEFAULT,R00003,M00002,"I've sampled sushi from coast to coast, and this spot takes the crown. Each bite is a revelation of flavor and freshness.",11-Nov-23,1
2053,DEFAULT,R00003,M00002,A symphony of flavors dances on your taste buds with every sushi roll. It's an experience I savor every time I dine here.,11-Nov-23,1
2054,DEFAULT,R00003,M00002,Sushi nirvana! The precision and care that go into each piece are evident in every extraordinary bite.,11-Nov-23,1
2055,DEFAULT,R00003,M00002,This place has redefined sushi for me. It's not just a meal; it's a culinary masterpiece on a plate.,11-Nov-23,1
2056,DEFAULT,R00003,M00002,The variety of rolls they offer is astonishing. You can try something new every time and never be disappointed.,11-Nov-23,1
2057,DEFAULT,R00003,M00002,The ambiance here is the perfect backdrop for a sushi feast. It's an escape to a world of exquisite flavors.,11-Nov-23,1
2058,DEFAULT,R00003,M00002,I'm continually astonished by the creativity in their rolls. It's like a sushi revolution with every visit.,11-Nov-23,1
2059,DEFAULT,R00003,M00002,"For sushi lovers, this place is a dream come true. The selection and the quality are beyond compare.",11-Nov-23,1
2060,DEFAULT,R00003,M00002,The staff's passion for sushi is contagious. They enhance the overall experience and make it unforgettable.,11-Nov-23,1
2061,DEFAULT,R00003,M00002,Savoring their sashimi is like a breath of fresh sea air. The purity of flavor is a testament to their dedication.,11-Nov-23,1
2062,DEFAULT,R00003,M00002,"Consistency is their trademark. No matter how many times I've dined here, the sushi quality remains consistently exceptional.",11-Nov-23,1
2063,DEFAULT,R00003,M00002,"I'm no sushi expert, but this place has me feeling like one. The flavors here are truly otherworldly.",11-Nov-23,1
2064,DEFAULT,R00003,M00002,"You'd expect such quality to break the bank, but their prices are surprisingly reasonable. It's a hidden gem for value.",11-Nov-23,1
2065,DEFAULT,R00003,M00002,"Their sushi platter is like a work of art that's almost too beautiful to eat. But eat it, I must, because it's divine.",11-Nov-23,1
2066,DEFAULT,R00003,M00002,The freshness of their ingredients is unrivaled. You can taste the commitment to sourcing the best in every bite.,11-Nov-23,1
2067,DEFAULT,R00003,M00002,"The sushi chefs are culinary maestros. Their craft is mesmerizing, and the results are deliciously evident.",11-Nov-23,1
2068,DEFAULT,R00003,M00002,Their spicy tuna rolls have the perfect blend of heat and flavor. It's an addictively delicious combination.,11-Nov-23,1
2069,DEFAULT,R00003,M00002,This place is a sushi lover's utopia. The menu is a treasure trove of delectable choices.,11-Nov-23,1
2070,DEFAULT,R00003,M00002,Their sushi is the benchmark by which I judge all others. It's my gold standard for sushi excellence.,11-Nov-23,1
2071,DEFAULT,R00003,M00002,The vegetarian sushi here is a revelation. Even carnivores will appreciate the creativity and taste of their veggie options.,11-Nov-23,1
2072,DEFAULT,R00003,M00002,"I've celebrated numerous special moments here, and their sushi is always a highlight. It's a place for unforgettable memories.",11-Nov-23,1
2073,DEFAULT,R00003,M00002,"Every visit is a sensory adventure. The sushi is consistently breathtaking, and the staff is like family.",11-Nov-23,1
2074,DEFAULT,R00003,M00002,Sushi here is not just a meal; it's a transcendental experience. Each roll is a revelation of flavor and texture.,11-Nov-23,1
2075,DEFAULT,R00003,M00002,The fish tastes so fresh it's like it's just leaped onto my plate. The quality is nothing short of impeccable.,11-Nov-23,1
